,Load,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
18,680.9909114634024,687.58826,868.90845,1101.0011,1392.471,1449.7087,1486.261,1486.2461,1423.7365,1447.0388,1444.6802,1399.4844,1283.3616,1164.3174,1172.7179,1289.3427,1281.0643,1198.599,1024.0251,904.93567,753.7977,721.5706,682.29504,682.2132,680.8988
20,254.61801679718988,257.25525,270.7173,282.10962,285.71695,287.31165,286.98682,285.7652,284.7762,283.40536,282.22507,282.48257,281.8514,278.51175,279.92535,279.94217,274.42227,269.84244,261.10724,256.0315,251.6706,251.01337,251.84666,251.77162,252.39445
23,880.649365125611,887.4738,1079.9957,1448.8528,1828.1011,1921.7888,1961.9255,1971.116,1873.1243,1916.782,1912.2272,1858.8314,1681.9305,1527.9287,1545.3805,1715.8811,1693.7716,1587.055,1347.4939,1177.6907,987.01245,933.72516,878.7526,879.3701,885.1091
24,126.80015049695176,128.10313,134.8177,140.44904,142.32646,143.08167,142.89201,142.31934,141.81897,141.14388,140.54848,140.67677,140.3624,138.7158,139.40747,139.39893,136.66269,134.39217,130.03181,127.5041,125.33228,125.00501,125.42006,125.38264,125.69279
25,180.80847315605965,184.58304,202.88593,219.58456,227.12138,229.05931,228.8693,226.14388,225.48666,224.78838,224.71436,222.82718,225.6963,237.88503,247.42621,254.6079,251.14395,242.45187,227.71252,208.54884,191.3839,182.48578,180.35345,179.78326,180.0025
26,143.38971492903278,145.08817,174.01682,235.73346,299.18555,316.89615,321.00043,325.3875,308.20285,315.50027,313.55127,305.20905,279.09586,244.36012,245.18105,274.95605,274.53046,251.72649,210.65184,187.02039,158.91219,148.74475,143.72314,142.60492,143.0952
27,689.3217499771241,711.243,801.4025,972.56836,1142.6694,1190.4092,1206.1729,1189.2472,1157.709,1180.0182,1183.877,1150.2214,1077.738,1006.0821,1012.2259,1084.5801,1086.7023,1016.82336,910.609,818.59656,731.134,704.0881,688.7618,686.3535,686.82996
29,197.96175121863547,199.99588,210.46611,219.33618,221.99884,223.38066,223.39613,222.19055,221.40929,220.35532,219.42584,219.79189,219.13527,216.56447,217.63776,217.63106,213.35925,209.8145,203.00699,199.06071,195.67015,195.15915,195.80711,195.7487,196.2329
30,1155.6445106252563,1163.4587,1388.9136,1959.3438,2461.14,2621.6277,2664.2825,2667.6624,2570.9673,2619.8306,2623.5247,2526.3813,2260.4348,1951.1382,1833.958,2153.6926,2119.0793,1979.3271,1605.152,1450.0935,1252.1759,1207.5824,1159.4435,1162.0126,1158.2081
31,328.7005819346969,332.10526,349.46307,364.19116,368.5496,370.9068,370.4874,368.91016,367.63342,365.88348,364.3401,364.67258,363.85757,359.58902,361.3711,361.35995,354.26703,348.3545,337.07782,330.52536,324.89545,324.04718,325.12292,325.02597,325.82996
32,143.851815009316,145.32999,152.93835,159.38382,161.466,162.28574,162.13927,161.45801,160.93845,160.12439,159.44896,159.5945,159.23787,157.36975,158.14969,158.16408,155.04065,152.4448,147.518,144.65042,142.18657,141.81525,142.28609,142.24367,142.5955
33,1091.8242560325446,1107.9929,1341.0763,1905.9454,2438.4287,2586.9111,2635.9382,2662.0667,2519.4617,2582.6213,2583.6184,2482.675,2200.6284,1862.5148,1814.6293,2093.6313,2077.7644,1932.4355,1545.242,1393.1289,1189.9915,1145.8558,1093.9447,1091.0436,1092.3165
34,177.6118044084839,184.4953,212.99388,245.77444,261.95947,269.42258,268.8913,263.6898,263.8779,260.22083,261.36826,252.0377,264.5746,297.83984,334.76443,352.571,346.8735,327.40686,292.41614,250.63014,207.83232,186.57599,179.75508,178.08801,178.28175
35,241.5802225357938,246.63171,308.90686,454.0105,590.1694,633.3527,643.8664,641.9373,612.8914,632.5126,633.153,607.00476,547.6635,489.7381,504.91614,572.5677,571.4879,514.7416,426.84866,361.67783,283.03766,263.62527,245.66147,242.51808,245.3368
3,188.4109944512957,198.9763,206.30159,208.4653,209.6891,209.908,208.52357,207.88766,207.0064,205.45683,205.69206,205.06107,203.38318,204.58038,204.65248,200.63786,197.0419,191.06831,187.14291,184.00737,183.56273,184.13132,184.10783,184.54564,186.60782
4,193.53808752577007,218.26344,307.68246,379.9935,396.61737,404.76663,403.30875,387.06094,395.23636,395.89157,383.41556,350.16934,317.89008,322.9898,355.44473,350.6195,330.49615,285.49496,249.84758,206.85747,196.11917,188.44348,187.71129,187.77472,199.70148
5,156.99009111701946,165.79352,171.89714,173.7,174.74211,174.90207,173.74852,173.1673,172.4845,171.19328,171.38928,170.86342,169.46536,170.4629,170.523,167.17789,164.18164,159.20425,155.93352,153.32085,152.95036,153.42412,153.40451,153.76935,155.49554
6,65.83303221695613,69.52467,72.08424,72.78802,73.26783,73.34434,72.87075,72.63843,72.33047,71.78908,71.871254,71.4873,71.064476,71.4828,71.50801,70.10525,68.848785,66.76406,65.38995,64.29435,64.139,64.33768,64.32943,64.48183,65.20628
7,247.4721942642437,277.45398,368.13223,467.33423,491.76154,497.15158,506.19055,481.86496,490.68936,492.37845,477.91772,433.15402,394.95413,393.35782,429.98233,431.69083,403.39893,343.76767,308.72495,261.4623,249.12877,239.60709,239.22424,239.07817,256.0368
9,96.90328610758247,102.33723,106.10475,107.14073,107.84703,107.9596,107.229034,106.888794,106.46727,105.67028,105.79129,105.466736,104.603775,105.21948,105.256584,103.19179,101.34233,98.26318,96.2511,94.63841,94.40971,94.70218,94.69006,94.915276,95.98076
10,104.29342347756484,124.30739,184.4412,244.44366,261.34192,265.9312,266.90277,254.63882,262.18527,261.37726,251.16432,225.67992,203.49342,208.06305,239.43681,238.22295,216.58585,180.08363,149.68213,117.82749,108.32635,101.31394,99.714966,99.89544,108.5991
11,373.1380766242322,432.55753,576.59314,750.6604,795.4526,810.47186,823.32733,790.7823,796.40027,796.7194,772.6501,700.4915,619.41815,627.26996,693.6678,687.60547,644.48846,542.6016,477.22018,400.45,380.8258,359.3768,359.04263,360.49683,384.77325
12,178.50387530400985,202.53374,263.87628,327.06314,344.99634,351.1821,352.0531,338.1445,342.93,344.30377,334.3024,308.15793,274.58694,263.73712,300.24185,299.7078,278.70538,239.95561,216.97989,186.4332,177.75195,173.30728,173.04614,172.74582,183.08337
13,291.1616033334984,307.48874,318.80896,321.78928,324.4246,324.11423,322.24258,321.25998,319.7757,317.50348,317.86694,316.89185,314.2989,316.14893,316.26053,310.05634,304.49945,295.26816,289.2019,284.3564,283.66925,284.54794,284.51157,285.18826,288.37506
14,120.20463467948952,126.92065,131.6589,132.90375,133.77983,133.82324,133.03627,132.59126,132.06836,131.07977,131.22986,130.82722,129.7567,130.52054,130.5666,128.00525,125.711136,121.891525,119.39558,117.39515,117.11147,117.47423,117.459206,117.73857,119.05423
15,160.27286590006753,169.2603,175.49158,177.20499,178.58286,178.55945,177.38171,176.78836,176.09117,174.77306,174.97589,174.43639,173.00903,174.02744,174.08878,170.6737,167.61479,162.52208,159.19418,156.5269,156.14867,156.6323,156.61237,156.98479,158.73897
16,220.39125476892343,242.26306,265.38647,274.9833,278.45264,278.198,274.57202,274.55643,272.67322,273.65338,270.19827,274.4433,291.98132,305.34656,316.2164,312.1988,300.5549,279.33582,255.8705,230.56364,219.22389,215.62393,214.91003,214.98575,220.03976
17,323.7784306575888,341.8685,354.52286,358.24115,360.3441,360.72046,358.68878,357.14252,355.73404,353.07126,353.48117,352.39105,349.50766,351.56497,351.68893,344.81094,338.61044,328.34494,321.5992,316.2109,315.44684,316.42395,316.3835,317.136,320.67963
18,703.9998454741939,803.9694,1084.7006,1393.0923,1450.9025,1486.4552,1482.5066,1420.0748,1450.2802,1445.4321,1392.8041,1276.449,1168.1786,1171.547,1292.7004,1283.8698,1206.8168,1026.3131,901.81824,755.71783,722.7986,684.104,680.0405,683.1148,731.1431
20,257.67832683746246,272.0752,282.14117,284.78387,287.12503,287.07843,285.18497,284.231,283.11023,280.97577,281.31265,280.44952,278.1549,279.7591,279.89093,274.41708,269.48236,261.29446,255.944,251.65575,251.0477,251.82532,251.79301,252.39197,255.21225
23,911.3490119458836,1023.53827,1453.7163,1838.2812,1917.2761,1969.1956,1965.1412,1876.8293,1918.7562,1912.4684,1854.5647,1694.1936,1525.2255,1540.4513,1715.1351,1700.9402,1599.1938,1361.6681,1181.0461,987.8741,933.664,884.885,877.5762,881.4842,946.8241
24,128.32418944185875,135.5201,140.50676,142.2324,142.9843,142.9655,142.03403,141.58946,140.98932,139.9339,140.0941,139.66432,138.52151,139.33698,139.39034,136.63472,134.2026,130.13898,127.46046,125.32496,125.02208,125.40938,125.39334,125.69157,127.09603
25,184.40830153006755,202.06764,219.56332,227.23091,229.26152,229.00774,225.9424,225.68211,224.74388,224.76982,222.79768,225.44028,237.32266,246.97166,254.30688,250.87279,242.49261,227.9221,208.60112,191.32523,182.52664,180.30568,179.8258,179.99283,183.19612
26,148.23167931788495,166.98561,225.73167,297.9294,316.28943,321.74026,324.2321,310.49124,315.785,314.6634,305.22864,278.72638,244.64214,244.04863,276.8966,273.24002,252.27113,210.20883,188.02002,159.37411,148.89856,143.55562,142.74875,143.09532,153.2514
27,706.5976958782613,785.3681,973.7375,1135.7251,1185.5742,1205.3177,1191.3088,1159.538,1177.7108,1187.3687,1150.7185,1080.492,1000.82513,1013.8089,1084.0177,1081.9111,1027.8014,907.52924,817.8261,731.91394,703.60516,688.2171,686.9121,686.3535,716.0831
29,200.3410971206456,211.57536,219.36456,221.41528,222.96652,223.19928,221.75804,221.05106,220.11398,218.46631,218.71646,217.54803,216.26128,217.53429,217.61098,213.31563,209.51848,203.17432,198.99274,195.65865,195.18582,195.79042,195.7654,196.23097,198.4237
30,1192.2874262601229,1407.4518,1888.6885,2440.699,2604.5823,2675.6357,2667.3582,2566.4885,2616.0852,2640.6504,2524.106,2269.0762,1970.2236,1860.4999,2151.5474,2126.4534,1972.0497,1612.993,1442.6975,1239.5604,1200.8948,1156.3328,1159.4435,1162.0126,1244.7102
31,332.6513066469211,351.237,364.23828,367.64343,370.26657,370.60562,368.1612,366.9296,365.48267,362.74698,363.16217,362.048,359.0855,361.1993,361.3266,354.1945,347.8898,337.31955,330.41235,324.87646,324.09134,325.09537,325.05365,325.82678,329.4676
32,145.5808016667492,153.74437,159.40448,160.89464,162.2123,162.05711,161.12129,160.62999,159.88785,158.75174,158.93347,158.44592,157.14944,158.07446,158.13026,155.02817,152.24973,147.63408,144.60095,142.1782,141.83463,142.27397,142.25578,142.59413,144.18753
33,1128.3644856545548,1344.151,1870.645,2443.4426,2575.2117,2634.3184,2638.8289,2526.338,2577.2349,2600.687,2488.1187,2215.0845,1855.9628,1814.2468,2110.2273,2080.9717,1935.4149,1557.5753,1392.5547,1192.0789,1143.4518,1096.4067,1089.0181,1093.1683,1166.858
34,183.48720820748952,212.57324,245.63504,261.85272,269.43106,268.8407,263.59036,264.1485,260.18146,261.5895,252.21075,266.29532,297.9431,334.9281,353.6925,347.1101,327.27615,291.74664,248.4081,207.5452,186.14656,179.9424,178.26466,177.97379,183.46407
35,252.56772876329384,314.11896,442.53104,585.11993,633.5377,641.7216,640.5613,614.65814,629.2031,632.9321,605.493,549.5866,487.4382,503.01093,579.18036,570.8579,515.2918,429.36313,361.64944,283.78693,263.2069,244.78456,242.38089,245.22714,267.27103
3,198.7498047611545,207.11728,209.19044,209.7066,209.63922,208.83446,207.88849,206.96297,206.25044,206.66602,206.13272,203.44537,204.47621,204.34256,200.99486,197.52312,190.74619,187.09232,183.98773,183.55205,184.11482,184.13216,184.53181,186.61325,196.40094
4,225.85604924287503,300.5154,376.0307,396.15274,404.7676,404.85245,387.60294,396.25797,395.66336,382.7185,351.19354,318.67844,319.92944,352.13965,351.3467,330.25507,283.99738,249.23788,208.38885,195.64522,188.63226,187.80588,187.83153,200.71202,234.89182
5,165.60471988278334,172.5768,174.30417,174.73428,174.7199,174.00757,173.21933,172.43219,171.85454,172.20082,171.75644,169.51721,170.37611,170.26474,167.47533,164.58263,158.93584,155.89133,153.3045,152.94145,153.41039,153.4248,153.75784,155.49216,163.64809
6,69.44553494906117,72.36924,73.09363,73.331215,73.25041,72.969215,72.58569,72.31531,72.066345,72.21156,72.02522,71.06143,71.44638,71.399704,70.22998,69.01691,66.648964,65.36413,64.28751,64.13525,64.33189,64.33795,64.477585,65.204254,68.625015
7,286.0002621574875,368.232,471.11423,493.56253,497.79202,502.12155,481.7393,490.0607,488.89142,475.50546,433.84586,392.93784,390.90082,430.8339,428.4955,404.23105,342.0372,308.86313,260.81958,248.86618,239.75711,239.30602,239.24205,255.89706,295.37424
9,102.22072894782636,106.52428,107.59054,107.94026,107.82139,107.40747,106.892685,106.435036,106.07846,106.292206,106.01793,104.63577,105.16594,105.097176,103.375374,101.589836,98.1043,96.21477,94.62832,94.40423,94.69367,94.70259,94.90815,95.978676,101.01301
10,127.8717562656648,187.00923,245.53035,262.6877,267.84555,266.23386,251.80518,261.71762,261.8189,250.5026,227.07957,203.7092,209.14558,239.13472,237.60208,216.06233,179.7828,150.9691,117.739624,108.285545,101.58311,99.4378,99.72248,108.52131,136.08894
11,437.4759223799803,574.8996,754.96295,799.4682,808.7324,819.88025,790.06976,799.941,797.85333,769.17487,698.2376,621.01074,624.55493,691.8707,687.6247,644.24274,543.0818,476.7532,401.01987,379.29205,360.0717,358.89563,360.42792,383.899,460.75427
12,204.3873273316385,255.90182,328.5033,345.94797,351.56235,350.9346,337.68384,343.33807,341.80432,331.9686,307.15924,274.88675,261.66064,299.53024,300.06552,277.80276,238.85892,216.18855,185.75586,177.7884,173.20177,172.86636,172.92651,182.89091,216.23264
13,307.13872077903875,320.06952,323.27325,324.06567,324.33298,322.5392,321.26117,319.831,318.97336,319.37204,318.5479,314.39514,315.98798,315.78137,310.60815,305.24307,294.77026,289.12378,284.32614,283.65277,284.5225,284.54922,285.16684,288.38342,303.50888
14,126.80070896876556,132.12505,133.29012,133.89555,133.74805,133.26338,132.6311,132.02838,131.58606,131.85123,131.51102,129.79643,130.45403,130.3688,128.23302,126.01811,121.69449,119.35059,117.382614,117.10465,117.46372,117.47475,117.72972,119.05768,125.302155
15,169.0676326979604,176.18549,177.949,178.5274,178.5324,177.6462,176.84148,176.03787,175.44812,175.80164,175.34666,173.06197,173.93883,173.82513,170.97736,168.02422,162.2593,159.13417,156.5102,156.13957,156.61835,156.633,156.97304,158.74359,167.06955
16,241.1811376598345,265.7842,275.15707,278.52054,278.12717,274.52203,274.68243,272.5028,273.4056,270.1153,275.75165,291.90686,304.5583,315.67072,312.2245,300.43826,278.0644,255.79678,230.72078,219.30771,215.62566,214.93533,215.04228,219.66507,238.97305
17,341.545354433674,355.88663,359.4873,360.3742,360.25845,358.8756,357.04565,355.6264,354.43488,355.14917,354.23022,349.6146,351.38602,351.15625,345.40335,339.4264,327.79132,321.51233,316.17712,315.42844,316.39557,316.42535,317.11212,320.68903,337.50885
18,821.5095159470309,1095.0884,1398.711,1460.5758,1487.5208,1485.3882,1420.0336,1452.591,1445.6704,1400.6117,1282.0934,1159.0549,1165.7107,1282.2529,1284.4697,1208.101,1024.6498,906.709,758.2731,723.4595,683.578,682.3296,681.4031,731.7111,862.75653
20,271.818092671685,283.23157,286.06012,286.79843,286.91733,285.6103,284.3164,283.0245,282.0763,282.62228,281.91534,278.23996,279.6497,279.43445,274.88855,270.1318,260.87195,255.84758,251.62888,251.03304,251.80276,251.82642,252.37292,255.21968,268.60562
23,1068.3987136681062,1403.269,1832.1836,1930.3899,1969.0854,1967.2039,1877.1783,1924.8911,1912.0481,1843.5707,1707.5547,1529.3414,1540.3671,1706.407,1706.6116,1582.6348,1353.9504,1179.3976,986.8444,934.1318,883.567,879.03345,880.12726,936.23096,1103.5116
24,135.36581382619752,141.06477,142.45837,142.85112,142.9439,142.23438,141.54477,140.95967,140.47443,140.75742,140.39426,138.56389,139.26595,139.17497,136.89919,134.52425,129.91461,127.41013,125.31153,125.01485,125.398125,125.409935,125.68213,127.099785,133.76608
25,200.7915584984604,219.97281,226.81873,229.19438,229.00386,226.09587,225.38362,224.91025,224.6893,223.07555,225.55862,236.54459,247.33301,254.37836,250.77968,242.4442,227.88657,208.63124,191.44243,182.65143,180.45187,179.7371,179.9496,183.29712,199.19174
26,173.32409588332592,226.1387,297.74527,318.15674,320.09656,324.69928,308.70035,315.60468,314.6718,303.20142,278.37592,243.01433,244.04553,276.2019,273.91895,253.09221,210.90385,188.42911,158.40141,149.18639,143.20262,142.5379,143.72928,153.1907,189.40468
27,793.1255306116466,977.4204,1145.6145,1190.3398,1207.502,1190.1678,1160.615,1177.8918,1181.995,1148.9861,1080.4685,997.5114,1010.45325,1083.1245,1082.1604,1026.5574,907.1004,819.1832,730.71967,703.3302,692.6058,687.5671,685.93976,713.97186,813.3619
29,211.3345564271553,220.23189,222.43626,222.98157,222.91351,222.05775,220.89062,220.0678,219.31015,219.75208,219.18501,216.25192,217.4235,217.28137,213.72173,210.02066,202.82408,198.91414,195.63774,195.17451,195.77292,195.79128,196.21626,198.4295,208.83696
30,1387.643703817663,1881.5835,2414.473,2622.42,2670.7678,2664.7175,2560.1538,2615.7114,2632.8218,2517.5315,2263.7092,1952.6549,1827.7179,2145.4082,2123.5671,1979.1869,1611.7174,1435.9247,1234.4512,1208.505,1160.9282,1157.9331,1157.7045,1246.9547,1510.7031
31,350.90511804877235,365.6394,369.33875,370.24405,370.21945,368.7102,367.03995,365.3721,364.14792,364.88184,363.9402,359.19547,361.01526,360.77942,354.86877,348.72354,336.77414,330.28787,324.84174,324.07257,325.06607,325.0968,325.8023,329.47723,346.75806
32,153.56936038951935,160.03476,161.63663,162.03284,162.16649,161.2696,160.63058,159.9155,159.48668,159.68602,159.27396,157.19757,157.99399,157.89069,155.30408,152.62154,147.38513,144.56189,142.16307,141.82639,142.26125,142.27461,142.58342,144.19171,151.75444
33,1323.7222977330644,1819.6761,2417.2622,2599.42,2628.9292,2626.5847,2520.8018,2582.738,2581.7131,2469.2256,2211.1938,1845.8854,1792.4913,2094.6948,2101.3926,1931.5575,1543.4523,1390.1108,1194.1136,1155.5887,1095.684,1086.2169,1094.7285,1162.2072,1410.8616
34,209.9801343515655,246.40224,261.52127,269.52692,268.44247,263.86813,263.54358,260.27087,261.53708,252.55406,265.42014,297.9282,332.5865,352.58917,347.63095,327.1479,291.43527,248.45245,208.10242,186.1424,179.81935,178.33496,177.97502,182.62558,207.77965
35,309.01803658479383,447.4733,600.3216,633.50726,642.8602,639.05206,613.87195,633.7517,631.598,606.53503,547.98285,488.54602,500.76575,573.5526,575.3763,516.56555,426.56226,369.4479,286.19095,263.08768,244.0743,243.8935,244.2481,269.10025,327.29468
3,206.58160896381307,209.09879,209.8758,210.07146,208.93143,207.93042,207.0782,206.20493,206.64774,206.32327,203.23286,204.44041,204.43996,200.55241,197.87228,190.96535,187.18172,183.92598,183.51407,184.17268,184.08731,184.62802,186.46956,196.33467,202.94113
4,307.71104497357794,384.3495,399.32605,404.21265,404.63498,385.2084,396.03677,394.8138,382.4201,350.79892,316.98795,321.36136,353.46222,349.76047,328.66525,283.94937,247.1806,207.87164,195.82127,188.65762,187.82603,187.92107,200.19447,234.75851,319.86917
5,172.13043065123776,174.22781,174.87526,175.03831,174.09782,173.25433,172.54413,171.8007,172.18558,171.91522,169.34013,170.3463,170.3459,167.10666,164.8735,159.11842,155.9658,153.25307,152.90985,153.4586,153.38747,153.83797,155.3725,163.59239,169.1227
6,72.18206006476397,73.06158,73.33311,73.28737,73.00311,72.65335,72.368576,72.05043,72.205154,72.091805,71.01196,71.4592,71.43373,70.07538,69.13894,66.72554,65.403496,64.2593,64.122,64.35213,64.32228,64.5112,65.15467,68.601074,70.92077
7,384.80811095345786,476.70108,498.69016,498.21744,503.2022,479.4109,490.53186,489.29004,474.7637,432.7784,390.52106,393.32352,431.31274,428.96588,404.37427,339.84244,308.74255,261.44412,249.49821,239.30565,239.21771,239.25208,255.63118,297.16177,391.9837
9,106.24877182079666,107.54339,107.94301,107.8757,107.45734,106.94251,106.51643,106.04527,106.28281,106.1159,104.526474,105.147545,105.1473,103.14782,101.7694,98.21703,96.271034,94.58934,94.38469,94.72345,94.67953,94.957634,95.904785,100.97861,104.39223
10,191.5930222167649,239.58563,260.5037,265.32068,265.37726,253.08908,259.6871,260.05338,249.03775,225.55339,202.68753,209.18114,239.4196,238.08327,215.49406,179.08978,150.91267,118.095024,108.57991,101.41499,99.70696,99.28173,108.87486,135.50357,203.8304
11,609.7301352187776,762.81146,795.8472,814.9592,821.26044,782.92346,797.0462,795.31573,770.6709,694.0178,616.7321,620.64044,694.07166,689.2968,643.561,537.7418,479.33932,401.8502,378.97656,359.63892,358.82065,359.57346,383.12936,453.33768,632.4984
