Type,PU Volt,Angle (Deg),Gen MW,Gen Mvar,Load MW,Load Mvar,Gen Mvar(max),Gen Mvar(min),"Slack yes,no",Slack Weight
2,1.049999249,2.591323453,0,,0,0,50,-50,1,1
2,1.049999991,0.460604615,0,,0,0,50,-50,1,1
2,1.047636033,-10.34373229,0,,0,0,50,-50,1,1
2,1.044256123,-14.31908937,0,,0,0,50,-50,1,1
2,1.038144853,-12.66201653,0,,0,0,50,-50,1,1
2,1.038144854,-12.66201654,0,,0,0,50,-50,1,1
2,1.038144855,-12.66201655,0,,0,0,50,-50,1,1
2,1.045892771,-2.403779942,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.04406137,-5.999008594,0,,0,0,,,0,0
2,1.045895537,-5.951148049,1.279999345,,1.958284175,0.643656882,10,-10,0,0
2,1.045230897,-6.171884027,4.65E-08,,3.229294285,1.120530425,20,-20,0,0
3,1.046989935,-2.329698145,0,,1.631705262,0.536315584,,,0,0
3,1.044186504,-6.167899567,0,,0.26988733,0.224901335,,,0,0
2,1.049992367,-1.789702165,2.602596594,,3.723921058,1.359768886,40,-40,0,0
3,1.047591645,-4.175004255,0,,0,0,,,0,0
2,1.049767928,-1.779735844,2.299984846,,0.844022357,0.331044731,20,-20,0,0
2,1.047181905,-5.13776562,0.479999991,,2.228418079,0.740212708,10,-10,0,0
2,1.02870015,-4.736133814,5.759997173,,6.600624174,2.18471092,30,-30,0,0
2,1.042471155,-2.26279958,12.57997639,,2.49824375,0.938138315,40,-40,0,0
2,1.028573085,-5.174638394,5.619999123,,2.721490739,0.994677461,40,-40,0,0
2,1.024654308,-4.781461341,0.829999,,0.990097901,0.410647694,10,-10,0,0
2,1.022168876,-3.364782689,7.899998598,,1.665825383,0.547530325,10,-10,0,0
2,1.033367283,-4.811602137,8.009996114,,2.723167479,0.987625895,40,-40,0,0
2,1.03542437,-14.52651748,0.249999993,,3.365250413,1.106104321,10,-10,0,0
3,1.032971614,-14.57478024,0,,12.31074894,4.07665691,,,0,0
2,1.049986092,-0.504333744,3.56E-05,,0,0,20,-20,0,0
3,1.030827227,-9.897082778,0,,2.678226879,0.880290605,,,0,0
3,1.041216588,-5.938469765,0,,0,0,,,0,0
2,1.0499999,-0.398572914,15.80003385,,-1.953200943,4.23E-20,40,-40,0,0
2,1.032303192,-6.510435654,12.0299989,,16.11991759,5.38367795,50,-50,0,0
2,1.042780648,-11.02219849,0.82999973,,1.333760963,0.438386029,20,-20,0,0
2,1.026449873,-4.522454411,2.199999049,,2.431073296,0.799055151,30,-30,0,0
2,1.040900339,-5.129112316,8.409998232,,1.855380012,0.855654672,20,-20,0,0
2,1.033851784,-12.79609084,2.299999782,,10.40664561,3.427103057,10,-10,0,0
3,1.049067922,-2.217355367,0,,0,0,,,0,0
2,1.000067239,-0.000233624,32.92480582,,2.082281882,0.684412957,70,-70,0,0
2,1.029346558,-5.467239676,10.96999844,,19.81204485,6.601517614,30,-30,0,0
2,1.038698828,-4.243267328,0.569997707,,3.359224581,1.136416181,20,-20,0,0
3,1.027504809,-5.149487097,0,,1.513120723,0.497338731,,,0,0
3,1.01480179,-4.786015375,0,,19.13021456,6.464237172,,,0,0
2,1.021164307,-4.843604208,1.119998929,,3.255831833,1.070140173,10,-10,0,0
3,1.040141622,-7.145434525,0,,5.352524678,1.774730333,,,0,0
3,1.049999966,-1.782217581,0,,0,0,,,0,0
3,1.049999904,-0.398572927,0,,0,0,,,0,0
2,1.049985847,-0.504332931,0,,0,0,50,-50,1,1
2,1.049999574,-2.221828914,0,,0,0,50,-50,1,1
2,1.042780644,-11.02219847,0,,0,0,50,-50,1,1
2,1.039321726,-14.59463464,0,,0,0,50,-50,1,1
2,1.033851775,-12.79609079,0,,0,0,50,-50,1,1
2,1.033851782,-12.79609083,0,,0,0,50,-50,1,1
2,1.033851787,-12.79609086,0,,0,0,50,-50,1,1
2,1.038698826,-4.243267321,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.041764042,-3.918071489,0,,0,0,,,0,0
2,1.043848925,-3.963510897,1.279997176,,1.887632184,0.620434695,10,-10,0,0
2,1.044076486,-4.280382449,1.18E-07,,2.737929915,0.970080404,20,-20,0,0
3,1.046446446,-1.37372652,0,,1.572835755,0.516966113,,,0,0
3,1.042618576,-4.198244521,0,,0.25362288,0.216787228,,,0,0
2,1.049858719,-0.863417183,5.46E-05,,3.143239489,1.181949973,40,-40,0,0
3,1.046999218,-2.704794287,0,,0,0,,,0,0
2,1.048949995,-1.159173184,0.500120894,,0.804656443,0.319101128,20,-20,0,0
2,1.045861628,-3.430132051,0.479999977,,1.876914716,0.623768037,10,-10,0,0
2,1.02453617,-2.80098927,5.759985858,,5.6719895,1.878386542,30,-30,0,0
2,1.032858784,-1.512774138,9.77678084,,2.133767296,0.819579298,40,-40,0,0
2,1.024582148,-3.102804793,5.61999583,,2.550097865,0.958790973,40,-40,0,0
2,1.020270778,-3.200250051,0.829996008,,0.896812834,0.395832134,10,-10,0,0
2,1.018284606,-2.040522075,7.899993523,,1.605724872,0.527776243,10,-10,0,0
2,1.029504121,-2.613973657,8.009975537,,2.526835701,0.91697335,40,-40,0,0
2,1.029895695,-11.6063067,0.249999983,,3.243837166,1.066197716,10,-10,0,0
3,1.028426719,-11.56389177,0,,10.64832627,3.526537375,,,0,0
2,1.049921552,0.7225156,2.32E-05,,0,0,20,-20,0,0
3,1.024957351,-7.616468368,0,,2.581600423,0.848531025,,,0,0
3,1.037969564,-3.698811508,0,,0,0,,,0,0
2,1.049998816,0.831119664,15.80002953,,-2.464368682,4.26E-19,40,-40,0,0
2,1.026041748,-4.613684845,12.02999615,,13.87521917,4.642274249,50,-50,0,0
2,1.037679882,-8.353740186,0.829999113,,1.285640845,0.422569711,20,-20,0,0
2,1.021823671,-2.919734969,2.199995971,,2.266614941,0.745000304,30,-30,0,0
2,1.037002701,-2.87281116,8.409989729,,1.543585803,0.736283452,20,-20,0,0
2,1.027566789,-10.12796656,2.299999308,,9.293110701,3.059999977,10,-10,0,0
3,1.048178347,-0.815636706,0,,0,0,,,0,0
2,1.000051289,-0.000178207,22.95481196,,2.007156238,0.659720352,70,-70,0,0
2,1.025572894,-3.23621939,10.96999244,,16.88564409,5.652603276,30,-30,0,0
2,1.030081656,-3.04176075,0.569992333,,3.239765168,1.095415969,20,-20,0,0
3,1.023420868,-3.181849533,0,,1.45852957,0.479395487,,,0,0
3,1.011836665,-3.462197668,0,,16.18311577,5.501936118,,,0,0
2,1.017040125,-3.42958987,1.119995998,,2.937132517,0.965388773,10,-10,0,0
3,1.037616409,-4.867868617,0,,4.507566757,1.495448398,,,0,0
3,1.049868287,-0.852849349,0,,0,0,,,0,0
3,1.049998819,0.831119652,0,,0,0,,,0,0
2,1.049921427,0.722516011,0,,0,0,50,-50,1,1
2,1.048793554,-0.818593289,0,,0,0,50,-50,1,1
2,1.037679877,-8.353740159,0,,0,0,50,-50,1,1
2,1.033758949,-11.58063729,0,,0,0,50,-50,1,1
2,1.027566774,-10.12796647,0,,0,0,50,-50,1,1
2,1.027566786,-10.12796654,0,,0,0,50,-50,1,1
2,1.027566795,-10.12796659,0,,0,0,50,-50,1,1
2,1.030081655,-3.041760742,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.038851149,-2.213462914,0,,0,0,,,0,0
2,1.041475773,-2.07146229,1.279994261,,1.851995403,0.608721452,10,-10,0,0
2,1.042685307,-2.022845956,3.08E-08,,2.28419967,0.836288861,20,-20,0,0
3,1.045871054,0.889666656,0,,1.543142044,0.507206262,,,0,0
3,1.040656821,-2.152495416,0,,0.229177181,0.212694482,,,0,0
2,1.04943801,1.488395701,1.66E-06,,2.61949905,1.032218368,40,-40,0,0
3,1.046031735,-0.403298936,0,,0,0,,,0,0
2,1.04850287,1.157325703,0.500000629,,0.771432329,0.313076788,20,-20,0,0
2,1.044708024,-1.149488411,0.479999994,,1.546732149,0.514758562,10,-10,0,0
2,1.020695111,-1.944985241,5.759967989,,4.880003035,1.617765446,30,-30,0,0
2,1.024671152,-1.74945193,6.997299907,,1.809772814,0.723827081,40,-40,0,0
2,1.020861641,-2.17713924,5.619994687,,2.412835342,0.94068987,40,-40,0,0
2,1.016740183,-2.420967763,0.829996705,,0.808531494,0.388359182,10,-10,0,0
2,1.015066246,-1.460650589,7.112907704,,1.575410245,0.517812307,10,-10,0,0
2,1.025190536,-1.878388419,5.245116408,,2.280834803,0.833339425,40,-40,0,0
2,1.025547814,-9.525928497,0.249999995,,3.182596467,1.046068872,10,-10,0,0
3,1.025001373,-9.345984264,0,,9.181122673,3.041236304,,,0,0
2,1.049899296,3.018984291,1.03E-06,,0,0,20,-20,0,0
3,1.020132985,-6.256259315,0,,2.532862152,0.83251153,,,0,0
3,1.034524098,-2.403792792,0,,0,0,,,0,0
2,1.04999946,3.130461859,15.80000149,,-2.958861195,-3.76E-18,40,-40,0,0
2,1.020891104,-3.631319202,12.02999833,,11.87411198,3.985972937,50,-50,0,0
2,1.033787771,-6.373800706,0.829999648,,1.261369113,0.414591978,20,-20,0,0
2,1.017981104,-2.164828541,2.199996209,,2.078475179,0.683161754,30,-30,0,0
2,1.032531543,-1.953465206,5.219251563,,1.254495549,0.636388184,20,-20,0,0
2,1.022445035,-8.376325982,2.299999759,,8.346106969,2.74809018,10,-10,0,0
3,1.04739628,1.356254213,0,,0,0,,,0,0
2,1.000041095,-0.000142788,18.0100128,,1.969262951,0.647265431,70,-70,0,0
2,1.021808372,-2.272351811,10.96999207,,14.6864987,4.9486668,30,-30,0,0
2,1.022849645,-2.803605951,0.56999704,,3.174825295,1.074735511,20,-20,0,0
3,1.019738552,-2.287140596,0,,1.430993856,0.470344935,,,0,0
3,1.009557059,-2.741282279,0,,13.93025194,4.780389407,,,0,0
2,1.013934363,-2.679340665,1.119996968,,2.500582568,0.821901744,10,-10,0,0
3,1.035125095,-3.152674213,0,,3.724398395,1.23707778,,,0,0
3,1.049449813,1.49845002,0,,0,0,,,0,0
3,1.049999464,3.130461846,0,,0,0,,,0,0
2,1.049899267,3.018984386,0,,0,0,50,-50,1,1
2,1.048016036,1.353273563,0,,0,0,50,-50,1,1
2,1.03378777,-6.373800702,0,,0,0,50,-50,1,1
2,1.029484151,-9.360109163,0,,0,0,50,-50,1,1
2,1.022445033,-8.376325965,0,,0,0,50,-50,1,1
2,1.022445035,-8.376325979,0,,0,0,50,-50,1,1
2,1.022445037,-8.376325988,0,,0,0,50,-50,1,1
2,1.022849645,-2.80360595,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.036349758,-1.931621172,0,,0,0,,,0,0
2,1.039070071,-1.834411705,0.701272345,,1.854896072,0.609674856,10,-10,0,0
2,1.041194888,-1.249267026,1.82E-06,,1.890162994,0.726554607,20,-20,0,0
3,1.044742742,1.745785086,0,,1.545558974,0.508000668,,,0,0
3,1.03876379,-1.562434135,0,,0.189574218,0.213027613,,,0,0
2,1.048370185,2.408251154,7.67E-05,,2.163868257,0.913999373,40,-40,0,0
3,1.044678003,0.407888806,0,,0,0,,,0,0
2,1.047382928,2.051951284,0.500028037,,0.747150909,0.313567142,20,-20,0,0
2,1.043307979,-0.415732427,0.479999638,,1.260978796,0.420982402,10,-10,0,0
2,1.018027374,-1.984550645,5.407083266,,4.241614335,1.408257576,30,-30,0,0
2,1.020714904,-1.934567993,5.805219075,,1.537630307,0.650620422,40,-40,0,0
2,1.018400705,-2.091248622,5.614230448,,2.32138221,0.942163216,40,-40,0,0
2,1.014525807,-2.33523628,0.82956864,,0.735383745,0.388967446,10,-10,0,0
2,1.012713992,-1.722450355,2.888826095,,1.577877715,0.518623325,10,-10,0,0
2,1.022127719,-2.050737926,3.052839633,,2.05195872,0.760682271,40,-40,0,0
2,1.022772885,-8.592708962,0.249999721,,3.187581175,1.047707266,10,-10,0,0
3,1.022794022,-8.341690369,0,,7.976416909,2.644407514,,,0,0
2,1.049331833,3.916878075,4.83E-05,,0,0,20,-20,0,0
3,1.017329982,-5.730699437,0,,2.536829221,0.833815442,,,0,0
3,1.031804301,-2.289444497,0,,0,0,,,0,0
2,1.049454292,4.03110279,15.80006987,,-3.411885512,5.81E-20,40,-40,0,0
2,1.017974071,-3.344896921,12.02986605,,10.21913872,3.446682534,50,-50,0,0
2,1.030944559,-5.62565277,0.829973353,,1.263344719,0.415241329,20,-20,0,0
2,1.015435187,-2.194087484,2.199605773,,1.919638919,0.6309548,30,-30,0,0
2,1.02916432,-2.118214706,2.321272918,,0.97708732,0.556970811,20,-20,0,0
2,1.019466868,-7.594939486,2.299983006,,7.616701882,2.508274812,10,-10,0,0
3,1.046328162,2.160814784,0,,0,0,,,0,0
2,1.000036064,-0.00012531,18.01055845,,1.972347289,0.648279204,70,-70,0,0
2,1.019265394,-2.194749927,10.96849574,,13.04231516,4.431863675,30,-30,0,0
2,1.019235345,-2.808454686,0.569788549,,3.174285524,1.076418804,20,-20,0,0
3,1.017328884,-2.201693165,0,,1.433235135,0.471081608,,,0,0
3,1.008277884,-2.541537873,0,,12.22379693,4.24301604,,,0,0
2,1.01211101,-2.505259217,1.11957251,,2.07949839,0.683498068,10,-10,0,0
3,1.03316682,-2.675795376,0,,3.051360097,1.01611997,,,0,0
3,1.048385505,2.417989084,0,,0,0,,,0,0
3,1.049454295,4.031102778,0,,0,0,,,0,0
2,1.04933165,3.916878683,0,,0,0,50,-50,1,1
2,1.046956504,2.157789763,0,,0,0,50,-50,1,1
2,1.030944461,-5.625652236,0,,0,0,50,-50,1,1
2,1.026556388,-8.353570827,0,,0,0,50,-50,1,1
2,1.019466649,-7.594938081,0,,0,0,50,-50,1,1
2,1.019466809,-7.594939109,0,,0,0,50,-50,1,1
2,1.019466924,-7.594939749,0,,0,0,50,-50,1,1
2,1.019235331,-2.808454607,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.036047542,-1.863430113,0,,0,0,,,0,0
2,1.038819859,-1.888353084,0.09484117,,1.854896072,0.609674856,10,-10,0,0
2,1.04160871,-0.883668324,1.26E-06,,1.662566511,0.676602957,20,-20,0,0
3,1.04511692,2.180146785,0,,1.545558974,0.508000668,,,0,0
3,1.038908551,-1.294524213,0,,0.113154994,0.213027613,,,0,0
2,1.04895773,2.870104425,4.78E-05,,1.879102566,0.860601651,40,-40,0,0
3,1.045119845,0.779961459,0,,0,0,,,0,0
2,1.047928282,2.50758701,0.50001725,,0.710478361,0.313567142,20,-20,0,0
2,1.043753158,-0.122353428,0.479999747,,1.128365575,0.378238489,10,-10,0,0
2,1.01712803,-2.065709553,4.83629502,,3.950876319,1.313810761,30,-30,0,0
2,1.019371488,-2.015722718,5.220850612,,1.366039744,0.617770015,40,-40,0,0
2,1.017651595,-2.090700997,5.246128756,,2.214973875,0.942163216,40,-40,0,0
2,1.013852251,-2.306594664,0.829535125,,0.655602228,0.388967446,10,-10,0,0
2,1.011950537,-1.836698665,1.209474899,,1.577877715,0.518623325,10,-10,0,0
2,1.021232677,-2.130585029,2.320999385,,1.921233995,0.725448538,40,-40,0,0
2,1.022122788,-8.152780833,0.249999806,,3.187581175,1.047707266,10,-10,0,0
3,1.022433542,-7.868613963,0,,7.425057878,2.464105388,,,0,0
2,1.049627129,4.369746106,3.02E-05,,0,0,20,-20,0,0
3,1.016530742,-5.486059407,0,,2.536829221,0.833815442,,,0,0
3,1.031206908,-2.242817995,0,,0,0,,,0,0
2,1.049750954,4.485582955,15.80004367,,-3.6937976,1.13E-20,40,-40,0,0
2,1.017071911,-3.214619422,12.02989312,,9.446945569,3.20175234,50,-50,0,0
2,1.030323515,-5.273002105,0.829979117,,1.263344719,0.415241329,20,-20,0,0
2,1.014626692,-2.217383463,2.199656319,,1.842422703,0.605575058,30,-30,0,0
2,1.028260363,-2.193947705,0.974941481,,0.765158747,0.52126946,20,-20,0,0
2,1.018642558,-7.228886023,2.29998725,,7.281503856,2.398585119,10,-10,0,0
3,1.046490022,2.56356392,0,,0,0,,,0,0
2,1.000034536,-0.00012,18.01035211,,1.972347289,0.648279204,70,-70,0,0
2,1.018525144,-2.181465417,10.96861987,,12.26167308,4.20600117,30,-30,0,0
2,1.018043397,-2.807141221,0.569848357,,3.163525497,1.076418804,20,-20,0,0
3,1.016597468,-2.195175726,0,,1.433235135,0.471081608,,,0,0
3,1.007949289,-2.454821631,0,,11.42026235,4.007971868,,,0,0
2,1.011573931,-2.431932982,1.119439984,,1.877039196,0.616952948,10,-10,0,0
3,1.032914261,-2.450559756,0,,2.740255618,0.915594723,,,0,0
3,1.04897043,2.87966645,0,,0,0,,,0,0
3,1.049750958,4.485582942,0,,0,0,,,0,0
2,1.049626927,4.369746776,0,,0,0,50,-50,1,1
2,1.047143774,2.560417049,0,,0,0,50,-50,1,1
2,1.030323463,-5.273001822,0,,0,0,50,-50,1,1
2,1.025868336,-7.879463874,0,,0,0,50,-50,1,1
2,1.018642434,-7.228885213,0,,0,0,50,-50,1,1
2,1.018642527,-7.22888582,0,,0,0,50,-50,1,1
2,1.018642595,-7.228886198,0,,0,0,50,-50,1,1
2,1.01804339,-2.807141179,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.036167092,-1.588335924,0,,0,0,,,0,0
2,1.039206454,-1.584556116,5.38E-06,,1.860075836,0.611377362,10,-10,0,0
2,1.042360659,-0.377837513,2.70E-08,,1.481282007,0.640448355,20,-20,0,0
3,1.045671204,2.658656587,0,,1.54987492,0.509419251,,,0,0
3,1.03942667,-0.857115292,0,,0.024629959,0.213622489,,,0,0
2,1.049780152,3.387915897,9.04E-07,,1.623737695,0.818612523,40,-40,0,0
3,1.045892743,1.276232453,0,,0,0,,,0,0
2,1.048725091,3.01261625,0.500000322,,0.678845116,0.314442772,20,-20,0,0
2,1.04452663,0.348293601,0.479999995,,1.033123734,0.348188532,10,-10,0,0
2,1.016534842,-2.157822644,4.270780159,,3.718015494,1.238735669,30,-30,0,0
2,1.01864124,-2.007975297,4.850579983,,1.205112717,0.590179589,40,-40,0,0
2,1.017209716,-2.100716274,5.240012742,,2.133526557,0.94479419,40,-40,0,0
2,1.013454131,-2.290724052,0.82996217,,0.593495752,0.390053631,10,-10,0,0
2,1.011471037,-1.925172299,7.61E-05,,1.582283911,0.520071571,10,-10,0,0
2,1.020667128,-2.219678807,1.474471105,,1.856409938,0.714987692,40,-40,0,0
2,1.021905422,-7.764805647,0.249999996,,3.19648244,1.05063297,10,-10,0,0
3,1.022460267,-7.443227942,0,,7.013798475,2.331193334,,,0,0
2,1.049887345,4.857194827,5.73E-07,,0,0,20,-20,0,0
3,1.016111508,-5.277680535,0,,2.543913272,0.836143857,,,0,0
3,1.031058004,-2.106360097,0,,0,0,,,0,0
2,1.04999937,4.973857916,15.80000083,,-3.835278386,-7.96E-20,40,-40,0,0
2,1.01656013,-3.099254317,12.02999721,,8.859378524,3.020826704,50,-50,0,0
2,1.030189079,-4.922519729,0.829999477,,1.266872587,0.416400883,20,-20,0,0
2,1.01412812,-2.24118181,2.199987944,,1.820202618,0.598271669,30,-30,0,0
2,1.027866339,-2.181302047,5.55E-05,,0.555680521,0.492102357,20,-20,0,0
2,1.018229909,-6.920235086,2.299999703,,7.042598478,2.320872717,10,-10,0,0
3,1.046753686,3.004757691,0,,0,0,,,0,0
2,1.000033608,-0.000116775,18.01000677,,1.977855034,0.650089512,70,-70,0,0
2,1.018055347,-2.207525081,10.38700666,,11.46517895,3.972158922,30,-30,0,0
2,1.017389157,-2.757480953,0.56999585,,3.158469891,1.079424685,20,-20,0,0
3,1.016165211,-2.199818611,0,,1.437237419,0.472397095,,,0,0
3,1.007829661,-2.386383138,0,,10.58010081,3.766966874,,,0,0
2,1.011269901,-2.380726071,1.005013192,,1.810530327,0.59509254,10,-10,0,0
3,1.032982419,-2.178046563,0,,2.513441398,0.843507049,,,0,0
3,1.049788083,3.397216069,0,,0,0,,,0,0
3,1.049999374,4.973857904,0,,0,0,,,0,0
2,1.04988733,4.857194877,0,,0,0,50,-50,1,1
2,1.047447767,3.001417529,0,,0,0,50,-50,1,1
2,1.030189078,-4.922519726,0,,0,0,50,-50,1,1
2,1.025661056,-7.453338436,0,,0,0,50,-50,1,1
2,1.018229907,-6.920235074,0,,0,0,50,-50,1,1
2,1.018229909,-6.920235084,0,,0,0,50,-50,1,1
2,1.01822991,-6.92023509,0,,0,0,50,-50,1,1
2,1.017389157,-2.757480953,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.036305622,-1.179396887,0,,0,0,,,0,0
2,1.039473263,-1.134813464,3.34E-08,,1.860593813,0.611547612,10,-10,0,0
2,1.042735143,0.191844588,4.14E-10,,1.374529993,0.627273941,20,-20,0,0
3,1.045822267,3.20776124,0,,1.550306515,0.50956111,,,0,0
3,1.039731887,-0.326664828,0,,-0.071226213,0.213681976,,,0,0
2,1.049993721,3.969363948,1.27E-08,,1.437558486,0.80281436,40,-40,0,0
3,1.046185352,1.83907581,0,,0,0,,,0,0
2,1.048947531,3.584968579,0.500000004,,0.645594236,0.314530335,20,-20,0,0
2,1.044868813,0.890283478,0.48,,0.997676853,0.337542636,10,-10,0,0
2,1.016271518,-2.169495283,4.016825476,,3.628200729,1.210649869,30,-30,0,0
2,1.01860075,-1.820042955,4.850000217,,1.09999388,0.57955282,40,-40,0,0
2,1.016974225,-2.108105444,5.240000186,,2.070123985,0.945057288,40,-40,0,0
2,1.013240379,-2.294677419,0.829999221,,0.546491772,0.390162249,10,-10,0,0
2,1.011294726,-1.905776742,3.93E-07,,1.58272453,0.520216396,10,-10,0,0
2,1.020411307,-2.232775555,0.574875616,,1.819835817,0.712511095,40,-40,0,0
2,1.02199705,-7.438809452,0.25,,3.197372566,1.050925541,10,-10,0,0
3,1.022685548,-7.082548297,0,,6.861058483,2.282516879,,,0,0
2,1.049896634,5.417393815,8.05E-09,,0,0,20,-20,0,0
3,1.016019639,-5.090458124,0,,2.544621677,0.836376699,,,0,0
3,1.031188609,-1.818510747,0,,0,0,,,0,0
2,1.049999993,5.535081615,15.80000001,,-4.00258812,1.89E-19,40,-40,0,0
2,1.016402446,-2.970168463,12.02999995,,8.628519094,2.954683526,50,-50,0,0
2,1.030404844,-4.5637678,0.829999991,,1.267225374,0.416516838,20,-20,0,0
2,1.013914349,-2.217517563,2.199999734,,1.814845579,0.596510895,30,-30,0,0
2,1.027939508,-1.969283578,1.36E-07,,0.393195107,0.481090562,20,-20,0,0
2,1.01814599,-6.671466709,2.299999995,,6.952524544,2.291805929,10,-10,0,0
3,1.046841034,3.520472531,0,,0,0,,,0,0
2,1.000033125,-0.000115097,18.0100001,,1.978405808,0.650270543,70,-70,0,0
2,1.017803736,-2.221871156,9.887427138,,11.10077039,3.878435053,30,-30,0,0
2,1.017310124,-2.591108247,0.569999909,,3.148326266,1.079725273,20,-20,0,0
3,1.015934378,-2.206512133,0,,1.437637648,0.472528644,,,0,0
3,1.007718706,-2.40072011,0,,10.19002287,3.670928942,,,0,0
2,1.011075448,-2.409389882,0.192944671,,1.795659462,0.590204723,10,-10,0,0
3,1.033152527,-1.820894136,0,,2.428142071,0.817782186,,,0,0
3,1.049999972,3.978473411,0,,0,0,,,0,0
3,1.049999997,5.535081603,0,,0,0,,,0,0
2,1.049896634,5.417393815,0,,0,0,50,-50,1,1
2,1.047593436,3.516852011,0,,0,0,50,-50,1,1
2,1.030404844,-4.5637678,0,,0,0,50,-50,1,1
2,1.025812789,-7.092424295,0,,0,0,50,-50,1,1
2,1.01814599,-6.671466708,0,,0,0,50,-50,1,1
2,1.01814599,-6.671466709,0,,0,0,50,-50,1,1
2,1.018145991,-6.671466709,0,,0,0,50,-50,1,1
2,1.017310124,-2.591108247,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.036474581,-0.875851135,0,,0,0,,,0,0
2,1.039692495,-0.805981643,3.86E-07,,1.866913126,0.61362467,10,-10,0,0
2,1.042986646,0.621054888,6.44E-09,,1.309079271,0.627652028,20,-20,0,0
3,1.04586218,3.605096036,0,,1.55557197,0.511291781,,,0,0
3,1.039987959,0.085963988,0,,-0.203021588,0.214407725,,,0,0
2,1.049993454,4.397379976,1.86E-07,,1.256029434,0.803268949,40,-40,0,0
3,1.046311054,2.252949854,0,,0,0,,,0,0
2,1.048987782,4.005413209,0.500000065,,0.608394718,0.315598605,20,-20,0,0
2,1.045055502,1.282374424,0.479999999,,0.99290327,0.337339574,10,-10,0,0
2,1.016257598,-2.171680782,3.952137814,,3.623525935,1.210655063,30,-30,0,0
2,1.018638675,-1.772877672,4.850003127,,1.063511566,0.579873513,40,-40,0,0
2,1.016974538,-2.106068393,5.240002854,,2.01090251,0.948267076,40,-40,0,0
2,1.013230007,-2.293015475,0.829989837,,0.504452302,0.391487394,10,-10,0,0
2,1.011284759,-1.900912574,8.34E-06,,1.588100089,0.521983257,10,-10,0,0
2,1.02042879,-2.227201816,0.003361003,,1.783970539,0.715257192,40,-40,0,0
2,1.022212861,-7.305298975,0.249999999,,3.208232109,1.0544949,10,-10,0,0
3,1.022966744,-6.92127909,0,,6.860947589,2.283575224,,,0,0
2,1.049904531,5.821803738,1.18E-07,,0,0,20,-20,0,0
3,1.016057778,-5.03850739,0,,2.553264219,0.839217365,,,0,0
3,1.031440821,-1.612465927,0,,0,0,,,0,0
2,1.049999949,5.940152559,15.80000017,,-4.109240799,1.69E-19,40,-40,0,0
2,1.016405075,-2.940061148,12.02999919,,8.61566531,2.955612701,50,-50,0,0
2,1.030764141,-4.367964769,0.829999842,,1.271529373,0.417931494,20,-20,0,0
2,1.013903057,-2.211208723,2.19999579,,1.821724235,0.5987718,30,-30,0,0
2,1.028208414,-1.805985643,1.49E-06,,0.180418135,0.48107602,20,-20,0,0
2,1.018213335,-6.594340416,2.299999923,,6.963957015,2.295596791,10,-10,0,0
3,1.046935774,3.887818613,0,,0,0,,,0,0
2,1.000033091,-0.00011498,18.01000163,,1.985125257,0.652479119,70,-70,0,0
2,1.017799491,-2.224633082,9.656122333,,10.9876045,3.875319631,30,-30,0,0
2,1.017334639,-2.551388801,0.569998479,,3.155101686,1.083392447,20,-20,0,0
3,1.0159309,-2.204750742,0,,1.442520434,0.474133538,,,0,0
